2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001110100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000200000020002001101100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001110100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000000022002001101100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001110100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000020020002001101100
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001110120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001101120
2;000000000000000000000000000020002001110102
2;000000000000000000000000000020002001110102
2;000000000000000000000000000020002001110102
2;000000000000000000000000000020002001110102
2;000000000000000000000000000020002001110102
