1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000020000002000000100000020020001001100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100000020020001201100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100200020020001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020022001001100
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000000000002000000100000020020001001102
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000020000002000000100000020020001001010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100000020020001201010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100200020020001001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000002000000100000020020201001010
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000001000000100000022020001211000
1;000000000000000000000100100022020001211000
1;000000000000000000000100100022020001211000
1;000000000000000000000100100022020001211000
1;000000000000000000000100100022020001211000
1;000000000000000000000100100022020001211000
1;000000000000000000000100100022020001211000
